,X,Y,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE,OBJECTID
6891,-8576671.60168731,4707013.37595593,PM1327534,0103 0042,1327534.0,Potomac House,,,2017,In Compliance,2021 F ST NW,George Washington University,2.0,"2021 F St, NW",WASHINGTON,DC,20052,2006.0,Residence Hall/Dormitory,Residence Hall/Dormitory,129014,100127.0,50.0,81.3,83.0,175.9,175.0,683.2,6.8,,5657.3,Whole Building,,38045.817033,0.0,38.8975861216,-77.0455495694,302453.0,396048.72077539,136638.32746616,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1271224.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/04/04 04:00:00+00,3575843
6916,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2018,In Compliance,4TH ST NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1964.0,College/University,College/University,56787,611937.0,,107.3,108.1,178.0,178.2,4460.4,7.3,,17475.6,Whole Property,,428283.65331211,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6692789.2,8073103.3,6116260.7,6348018.2,3592753.5,1361788.7,779003.4,696367.8,758283.4,1011907.9,2526709.0,5476186.2,6087983.2,1772604.4,1622977.6,1766558.2,1652440.7,1823850.1,2019057.5,2305882.0,2433167.3,2331498.8,1883963.2,1617129.6,1606670.1,2024/07/02 04:00:00+00,3575868
6917,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2019,In Compliance,4TH ST NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1897.0,College/University,College/University,56787,611937.0,,102.0,106.4,172.2,175.1,4284.3,7.0,,19233.7,Whole Property,,396209.8791394,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6675047.3,7598599.0,6823875.4,5172581.1,2328735.3,1201946.1,855762.7,754449.9,850416.2,942031.8,2313095.4,4618196.5,6161298.5,1699966.0,1573450.9,1695416.2,1564232.0,1741013.2,2049732.7,2503814.7,2547123.7,2254430.6,1809300.3,1655301.0,1681483.0,2024/07/02 04:00:00+00,3575869
6918,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2020,In Compliance,125 MICHIGAN AVE NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1897.0,College/University,College/University,56787,611937.0,,97.4,104.1,159.7,167.3,4021.8,6.6,,13945.1,Whole Property,,395010.148252,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,5890697.8,5939811.5,5301216.9,4047114.8,3068890.6,2063335.2,1128051.1,1229511.7,1452202.8,1435317.3,2164610.9,4213668.2,7457283.8,1704935.2,1619615.0,1534335.5,1326774.7,1440214.2,1754929.6,2183999.3,2335673.4,1861766.0,1581306.5,1394346.7,1361167.2,2024/07/02 04:00:00+00,3575870
6919,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2021,In Compliance,125 MICHIGAN AVE NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1897.0,College/University,College/University,56787,611937.0,,107.2,111.4,172.1,175.3,4311.4,7.0,,15579.5,Whole Property,,447621.93649602,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6104179.0,7809562.4,6956994.1,5738592.2,3283462.5,2025584.4,1638329.4,1613010.5,1469746.9,1464220.9,2572610.0,4750871.7,5439208.7,1356606.7,1293327.3,1431016.4,1371796.0,1555443.4,1984179.0,2241900.7,2390039.3,2228434.0,1901595.0,1633559.4,1439564.1,2024/07/02 04:00:00+00,3575871
6920,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2022,In Compliance,125 MICHIGAN AVE NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1897.0,College/University,College/University,56787,611937.0,,96.3,97.5,159.9,160.5,3830.1,6.3,,15544.2,Whole Property,,383996.9,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,6023298.4,6535543.4,5386498.8,4530228.3,2845317.2,1585383.3,1164311.2,986438.2,949958.3,1234488.5,2500641.3,4483090.2,6197795.2,1419226.9,1306306.9,1528339.5,1456394.3,1723118.0,2013126.4,2414124.3,2439857.9,1792471.7,1509395.2,1500222.6,1448912.9,2024/07/02 04:00:00+00,3575872
6921,-8571739.99119998,4711215.84545841,PM13290122,3548 0002; PAR 01200034,13290122.0,Trinity Washington University,13290122.0,Trinity Washington University,2023,Incomplete Report,4TH ST NE,Trinity College,5.0,"125 Michigan Ave, NE",WASHINGTON,DC,20017,1897.0,College/University,College/University,56787,611937.0,,97.1,107.4,159.5,169.8,3895.4,6.4,,18208.4,Whole Property,,393001.3,0.0,38.92696082,-77.00124817,285983.0,399891.76983136,139898.176699515,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,5896472.8,6752555.3,5273879.7,4811856.6,2742622.3,1456211.0,1144903.4,1117188.1,1212368.3,1474450.5,2494153.6,4699502.7,6120433.7,1472492.6,1389884.3,1526690.3,1494948.1,1575002.4,1739973.1,2095560.6,2282570.0,1981154.8,1646482.7,1472707.6,1441300.8,2024/07/02 04:00:00+00,3575873
7209,-8581520.74945804,4710063.68849299,PM13820283,1374 0850,13820283.0,DOEE - Mount Vernon Campus,13820283.0,DOEE - Mount Vernon Campus,2018,In Compliance,2100 FOXHALL RD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1970.0,College/University,Residence Hall/Dormitory,271712,272171.0,,94.5,95.6,183.8,183.8,1926.3,7.1,,9182.8,Whole Property,,125734.870721,0.0,38.91890861,-77.08911019,224574.0,392272.287885191,139008.084017099,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3853634.4,2087841.1,1413819.0,1776276.9,1108699.3,590755.4,319099.8,356688.1,384669.6,524035.1,1259631.5,1373252.5,1378718.7,856068.6,895176.6,943651.7,1057054.3,1248125.5,1169669.9,1188604.7,1379703.0,1604162.6,1245211.1,813223.4,747950.9,2024/06/01 04:00:00+00,3576161
7210,-8581635.64788039,4709973.08646748,PM13820283,1374 0850,13820283.0,DOEE - Mount Vernon Campus,13820283.0,DOEE - Mount Vernon Campus,2019,In Compliance,2100 FOXHALL ROAD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1946.0,College/University,Residence Hall/Dormitory,271712,272171.0,,94.7,96.1,196.5,196.4,2011.6,7.4,,10536.1,Whole Property,,106642.99111,0.0,38.91827537,-77.09014234,224574.0,392182.709568384,138937.876976674,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,4425265.1,1435670.7,1400135.0,1322364.8,852466.3,575473.7,285625.2,244875.9,310445.5,502637.6,775695.1,1433205.2,1525704.0,977894.1,873565.7,998532.8,1178596.2,1431618.2,1368741.4,1616450.4,1636790.5,1547744.8,1415383.5,1071675.9,982013.1,2024/06/01 04:00:00+00,3576162
7211,-8581635.64788039,4709973.08646748,PM13820283,1374 0850,13820283.0,DOEE - Mount Vernon Campus,13820283.0,DOEE - Mount Vernon Campus,2020,In Compliance,2100 FOXHALL RD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1946.0,College/University,Residence Hall/Dormitory,271712,272171.0,,81.1,83.3,154.1,156.6,1629.2,6.0,,32729.9,Whole Property,,113762.620369,0.0,38.91827537,-77.09014234,224574.0,392182.709568384,138937.876976674,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3138724.0,1465054.4,1377117.5,1087585.3,824177.8,543252.9,276018.2,520938.3,1938341.8,332876.1,707688.9,1001126.5,1302084.5,860453.6,770715.7,762274.1,725064.7,899371.2,1195526.9,1213318.5,1115812.5,960578.2,832861.5,665733.5,707617.1,2024/06/01 04:00:00+00,3576163
7212,-8581847.61368635,4709843.45864226,PM13820283,1374 0850,13820283.0,BEPS1 - Mount Vernon Campus,13820283.0,BEPS1 - Mount Vernon Campus,2021,In Compliance,2100 FOXHALL RD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1946.0,College/University,Residence Hall/Dormitory,271712,272171.0,,74.0,74.9,146.9,146.4,1497.8,5.5,,1582.8,Whole Property,,93997.3665361,0.0,38.91736936,-77.09204646,224574.0,392017.479828665,138837.467106648,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3151955.4,1619881.7,1521295.8,978825.4,804499.2,484536.3,342368.4,227198.8,245618.8,410938.8,660541.5,906911.7,1197120.2,595061.4,550669.3,683243.6,713774.7,863245.4,1133501.0,1110030.2,1200300.5,1243604.8,1069578.9,805037.1,786426.2,2024/06/01 04:00:00+00,3576164
7213,-8581635.64788039,4709973.08646748,PM13820283,1374 0850,13820283.0,BEPS1 - Mount Vernon Campus,13820283.0,BEPS1 - Mount Vernon Campus,2022,In Compliance,2100 FOXHALL ROAD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1946.0,College/University,Residence Hall/Dormitory,271712,272171.0,,73.7,74.0,148.8,148.0,1443.7,5.3,,1086.1,Whole Property,,89637.9,0.0,38.91827537,-77.09014234,224574.0,392182.709568384,138937.876976674,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3255019.4,1516453.7,1019347.1,850585.8,928716.1,432373.2,260882.8,221742.9,236347.7,396016.2,677687.7,1091330.6,1332310.6,658286.7,667171.4,807632.4,785405.8,971491.5,1198059.4,1197569.2,1366736.7,1082406.7,824035.9,855303.5,692028.6,2024/06/01 04:00:00+00,3576165
7214,-8581734.81019739,4709819.71552233,PM13820283,1374 0850,13820283.0,BEPS1 - Mount Vernon Campus,13820283.0,BEPS1 - Mount Vernon Campus,2023,In Compliance,2100 FOXHALL RD NW,George Washington University,3.0,"2100 Foxhall Road, NW",WASHINGTON,DC,20007,1946.0,College/University,Residence Hall/Dormitory,271712,272718.0,,71.9,74.8,143.6,145.6,1431.3,5.2,,1193.5,Whole Property,,90042.4,0.0,38.91720341,-77.09103313,224574.0,392105.340171669,138818.957157037,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,3108172.8,1241669.8,1243004.8,1143622.8,612333.3,445775.6,426514.7,282325.4,177036.1,327453.4,704739.9,1186800.0,1212968.7,660402.3,675778.4,749403.2,828262.4,1021886.7,1070770.4,1058028.4,1291124.6,1006734.8,849982.2,769105.6,623607.5,2024/06/01 04:00:00+00,3576166
7406,-8576855.12646031,4707343.58369628,PM1418352,0077 0060,1418352.0,Lafayette Hall,,,2012,In Compliance,800 21ST STREET NW,George Washington University,2.0,"2100 Eye St, NW",WASHINGTON,DC,20052,1969.0,Residence Hall/Dormitory,Residence Hall/Dormitory,35010,34198.0,88.0,37.8,36.3,103.0,98.1,152.4,0.0,,0.0,No Selection Made,,3451.0,0.0,38.89989467,-77.0471982,291167.0,395905.839861245,136894.667398728,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,277423.6195779602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576358
7407,-8576852.72622553,4707378.62504502,PM1418352,0077 0060,1418352.0,Lafayette Hall,3619266.0,Marvin Center Group,2013,In Compliance,0800 21ST ST NW,George Washington University,2.0,"2100 Eye St, NW",WASHINGTON,DC,20052,1970.0,Residence Hall/Dormitory,Residence Hall/Dormitory,396467,34198.0,90.0,38.2,38.2,94.7,94.7,135.0,3.9,,8.9,Another configuration,,4118.649,0.0,38.9001396467,-77.0471766379,291167.0,395907.724300052,136921.860802359,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,261832.20731712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576359
7408,-8576852.72622553,4707378.62504502,PM1418352,0077 0060,1418352.0,Lafayette Hall,3619266.0,Marvin Center Group,2014,In Compliance,0800 21ST ST NW,George Washington University,,"2100 Eye St, NW",WASHINGTON,DC,,1970.0,Residence Hall/Dormitory,Residence Hall/Dormitory,396467,34198.0,90.0,41.1,41.1,96.1,96.1,144.5,4.2,,1211.6,Another configuration,,5373.87445,0.0,38.9001396466,-77.0471766379,291167.0,395907.724298046,136921.860798353,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,253952.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576360
7409,-8576885.41657641,4707315.32347308,PM1418352,0077 0060,1418352.0,Lafayette Hall,3619266.0,Marvin Center Group,2015,In Compliance,0800 21ST ST NW,George Washington University,2.0,"2100 Eye St, NW",,,,1940.0,Residence Hall/Dormitory,Residence Hall/Dormitory,396467,34198.0,87.0,43.8,43.8,106.1,106.1,158.9,4.6,,1292.4,Another configuration,,5137.457038,0.0,38.8996971,-77.0474703,291167.0,395882.225419346,136872.747787259,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,288238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576361
7410,-8576885.41657641,4707315.32347308,PM1418352,0077 0060,1418352.0,Lafayette Hall,3619266.0,Marvin Center Group,2016,In Compliance,0800 21ST ST NW,George Washington University,2.0,"2100 I St, NW",WASHINGTON,DC,,1940.0,Residence Hall/Dormitory,Residence Hall/Dormitory,396467,34198.0,90.0,39.7,39.2,96.4,94.4,127.2,3.7,,1331.8,Another configuration,,4621.599972,0.0,38.8996971,-77.0474703,291167.0,395882.225419346,136872.747787259,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,262400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576362
7411,-8576855.10428332,4707343.63086871,PM1418352,0077 0061,1418352.0,Lafayette Hall,3619266.0,Marvin Center Group,2017,Data Under Review by DOEE,800 21ST STREET NW,George Washington University,2.0,"2100 I St, NW",WASHINGTON,DC,20052,2015.0,Residence Hall/Dormitory,Residence Hall/Dormitory,0,34198.0,,35.2,35.1,84.4,83.5,108.8,3.2,,1243.3,Another configuration,,4271.791555,0.0,38.899895,-77.047198,291167.0,395905.857228982,136894.704022395,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,227478.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576363
7412,-8577100.83764952,4707430.14712375,PM1418391,0055 0855,1418391.0,JBKO Hall,,,2012,Data Under Review by DOEE,2212 I STREET NW,George Washington University,2.0,"2222 Eye St, NW",WASHINGTON,DC,20052,1939.0,Residence Hall/Dormitory,Residence Hall/Dormitory,81153,81082.0,80.0,55.2,48.1,122.4,105.6,439.93,0.0,,0.0,No Selection Made,,21917.6,0.0,38.90049984,-77.04940546,291178.0,395714.409699709,136961.947419494,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,669191.5152403283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576364
7563,-8576825.684372,4706937.65443976,PM1415246,0081 0846,1415246.0,Dakota,,,2013,In Compliance,2100 F ST NW,George Washington University,2.0,"2100 F Street, NW",WASHINGTON,DC,20052,1989.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69402,70389.0,56.0,72.3,72.6,166.3,166.6,494.2,7.0,,9033.8,Whole Building,,20457.189,0.0,38.8970567272,-77.046933717,242544.0,395928.620200049,136579.62130236,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,892314.75081456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576515
7564,-8576825.684372,4706937.65443976,PM1415246,0081 0846,1415246.0,Dakota,,,2014,In Compliance,2100 F ST NW,George Washington University,2.0,"2100 F St, NW",WASHINGTON,DC,20052,1989.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69402,70389.0,69.0,64.9,65.0,146.5,146.6,455.8,6.5,,6980.0,Whole Building,,19278.945731,0.0,38.8970567272,-77.0469337171,242544.0,395928.620197045,136579.621298356,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,773767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576516
7565,-8576828.16359543,4706943.59713458,PM1415246,0081 0846,1415246.0,Dakota,,,2015,In Compliance,2100 F ST NW,George Washington University,2.0,"2100 F St, NW",Washington,DC,20052,1989.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69402,70389.0,68.0,63.9,65.1,148.7,150.0,461.0,6.5,,7360.0,Whole Building,,17374.26757,0.0,38.8970982747,-77.0469559883,242544.0,395926.69060071,136584.234394863,2024/10/08 01:01:27+00,0.0,13675.9,0.0,0.0,805236.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576517
7566,-8576828.16359543,4706943.59713458,PM1415246,0081 0846,1415246.0,Dakota,,,2016,In Compliance,2100 F ST NW,George Washington University,2.0,"2100 F St, NW",WASHINGTON,DC,20052,1989.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69402,70389.0,74.0,58.3,59.5,138.4,139.7,379.2,5.4,,691.6,Whole Building,,13649.318858,0.0,38.8970982747,-77.0469559883,242544.0,395926.69060071,136584.234394863,2024/10/08 01:01:27+00,0.0,147974.8,0.0,0.0,758741.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576518
7567,-8576828.16359543,4706943.59713458,PM1415246,0081 0846,1415246.0,Dakota,,,2017,In Compliance,2100 F ST NW,George Washington University,2.0,"2100 F St, NW",WASHINGTON,DC,20052,1989.0,Residence Hall/Dormitory,Residence Hall/Dormitory,69402,70389.0,67.0,63.7,65.5,142.7,143.9,387.1,5.5,,719.7,Whole Building,,18008.01242,0.0,38.8970982747,-77.0469559883,242544.0,395926.69060071,136584.234394863,2024/10/08 01:01:27+00,0.0,139283.3,0.0,0.0,745537.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576519
7568,-8577067.22025963,4706914.92532854,PM1415253,0058 0001,1415253.0,International House,,,2022,In Compliance,2201 VIRGINIA AVENUE NW,George Washington University,2.0,"2201 Virginia Ave, NW",WASHINGTON,DC,20052,1966.0,Residence Hall/Dormitory,Residence Hall/Dormitory,43892,39648.0,38.0,77.5,78.2,187.5,189.5,245.0,6.2,,2889.4,Whole Property,,6701.8,0.0,38.89689782,-77.04910347,242387.0,395740.390213825,136562.080342975,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,704485.4,59446.8,78359.0,63733.6,60759.6,48339.2,32646.8,30979.9,31077.1,52879.0,67865.2,72032.8,72065.6,370133.2,264316.3,245581.3,160829.5,115078.0,132454.4,154115.1,160453.7,157296.1,136869.0,193381.2,313196.7,2024/09/20 04:00:00+00,3576520
7569,-8577067.22025963,4706914.92532854,PM1415253,0058 0001,1415253.0,International House,,,2023,In Compliance,2201 VIRGINIA AVE NW,George Washington University,2.0,"2201 Virginia Ave, NW",WASHINGTON,DC,20052,1966.0,Residence Hall/Dormitory,Residence Hall/Dormitory,43892,39627.0,38.0,72.7,79.6,171.8,189.7,232.4,5.9,,2760.0,Whole Property,,7181.3,0.0,38.89689782,-77.04910347,242387.0,395740.390213825,136562.080342975,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,633609.5,67531.9,74615.0,80399.8,73349.6,63363.3,38942.7,32516.6,35128.7,45212.7,66782.8,72243.2,68045.2,285359.8,224404.2,207355.6,123216.8,115968.9,122679.7,154096.4,161587.7,145315.3,129344.4,192224.9,300322.1,2024/09/20 04:00:00+00,3576521
7570,-8577246.30084667,4707062.84417286,PM1415263,0043 0026,1415263.0,Ivory Tower,,,2012,In Compliance,616 23RD ST,George Washington University,2.0,"616 23rd St, NW",WASHINGTON,DC,,2003.0,Residence Hall/Dormitory,Residence Hall/Dormitory,327530,229905.0,33.0,86.9,84.0,220.3,202.9,0.0,0.0,,0.0,No Selection Made,,83124.4,32148.46,38.8979319691,-77.0507121779,291182.0,395600.902400051,136676.95540236,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,4687958.443728019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576522
7571,-8577211.96363453,4710251.89334455,PM1415263,0043 0026,1415263.0,Shenkman Hall,,,2014,In Compliance,616 23RD ST,George Washington University,2.0,"616 23rd St, NW",WASHINGTON,DC,20037,2003.0,Residence Hall/Dormitory,Residence Hall/Dormitory,327530,283531.0,31.0,92.8,92.5,212.4,211.5,2669.4,9.4,,15523.6,Whole Building,,98687.27258,438412.0,38.920224,-77.05040372,291182.0,395629.026316242,139151.538401014,2024/10/08 01:01:27+00,0.0,428630.8,0.0,0.0,4563208.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576523
7572,-8577212.22059085,4707064.87192068,PM1415263,0043 0026,1415263.0,Shenkman Hall,,,2015,In Compliance,616 23RD ST NW,George Washington University,2.0,"616 23rd St, NW",Washington,DC,20037,2003.0,Residence Hall/Dormitory,Residence Hall/Dormitory,327530,283531.0,34.0,87.9,87.7,205.3,202.3,2568.2,9.1,,8654.3,Whole Building,,92900.658891,276552.0,38.8979461457,-77.0504060294,291182.0,395627.460538084,136678.514407257,2024/10/08 01:01:27+00,0.0,13574.3,0.0,0.0,4495501.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576524
7573,-8577212.22059085,4707064.87192068,PM1415263,0043 0026,1415263.0,Shenkman Hall,,,2016,In Compliance,616 23RD ST NW,George Washington University,2.0,"616 23rd St, NW",WASHINGTON,DC,20037,2003.0,Residence Hall/Dormitory,Residence Hall/Dormitory,327530,283531.0,38.0,81.2,81.0,195.8,193.4,2148.5,7.6,,8173.9,Whole Building,,79248.694482,98532.0,38.8979461457,-77.0504060294,291182.0,395627.460538084,136678.514407257,2024/10/08 01:01:27+00,0.0,2815.4,0.0,0.0,4395858.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576525
7574,-8577212.22059085,4707064.87192068,PM1415263,0043 0026,1415263.0,Shenkman Hall,,,2017,In Compliance,616 23RD ST NW,George Washington University,2.0,"616 23rd St, NW",WASHINGTON,DC,20037,2003.0,Residence Hall/Dormitory,Residence Hall/Dormitory,327530,283531.0,31.0,84.0,84.1,201.9,200.1,2156.2,7.6,,10898.1,Whole Building,,83756.38283,0.0,38.8979461457,-77.0504060294,291182.0,395627.460538084,136678.514407257,2024/10/08 01:01:27+00,0.0,2328.9,0.0,0.0,4521006.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3576526
